StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_BallotBoxStuffing,consent,Q78,gender,gender_4_TEXT,Q102,education level,college year,degree type,desiner,desiner_1_TEXT,years of experience,stimuli-2d-3-1-li_1,stimuli-2d-3-1-va,stimuli-2d-3-1-ar,stimuli-2d-3-1-do,stimuli-2d-3-2-li_1,stimuli-2d-3-2-va,stimuli-2d-3-2-ar,stimuli-2d-3-2-do,stimuli-2d-3-3-li_1,stimuli-2d-3-3-va,stimuli-2d-3-3-ar,stimuli-2d-3-3-do,stimuli-2d-5-1-li_1,stimuli-2d-5-1-va,stimuli-2d-5-1-ar,stimuli-2d-5-1-do,stimuli-2d-5-2-li_1,stimuli-2d-5-2-va,stimuli-2d-5-2-ar,stimuli-2d-5-2-do,stimuli-2d-5-3-li_1,stimuli-2d-5-3-va,stimuli-2d-5-3-ar,stimuli-2d-5-3-do,stimuli-2d-8-1-li_1,stimuli-2d-8-1-va,stimuli-2d-8-1-ar,stimuli-2d-8-1-do,stimuli-2d-8-2-li_1,stimuli-2d-8-2-va,stimuli-2d-8-2-ar,stimuli-2d-8-2-do,stimuli-2d-8-3-li_1,stimuli-2d-8-3-va,stimuli-2d-8-3-ar,stimuli-2d-8-3-do,stimuli-2d-13-1-li_1,stimuli-2d-13-1-va,stimuli-2d-13-1-ar,stimuli-2d-13-1-do,stimuli-2d-13-2-li_1,stimuli-2d-13-2-va,stimuli-2d-13-2-ar,stimuli-2d-13-2-do,stimuli-2d-13-3-li_1,stimuli-2d-13-3-va,stimuli-2d-13-3-ar,stimuli-2d-13-3-do,stimuli-2d-22-1-li_1,stimuli-2d-22-1-va,stimuli-2d-22-1-ar,stimuli-2d-22-1-do,stimuli-2d-22-2-li_1,stimuli-2d-22-2-va,stimuli-2d-22-2-ar,stimuli-2d-22-2-do,stimuli-2d-22-3-li_1,stimuli-2d-22-3-va,stimuli-2d-22-3-ar,stimuli-2d-22-3-do,stimuli-2d-36-1-li_1,stimuli-2d-36-1-va,stimuli-2d-36-1-ar,stimuli-2d-36-1-do,stimuli-2d-36-2-li_1,stimuli-2d-36-2-va,stimuli-2d-36-2-ar,stimuli-2d-36-2-do,stimuli-2d-36-3-li_1,stimuli-2d-36-3-va,stimuli-2d-36-3-ar,stimuli-2d-36-3-do,stimuli-2d-60-1-li_1,stimuli-2d-60-1-va,stimuli-2d-60-1-ar,stimuli-2d-60-1-do,stimuli-2d-60-2-li_1,stimuli-2d-60-2-va,stimuli-2d-60-2-ar,stimuli-2d-60-2-do,stimuli-2d-60-3-li_1,stimuli-2d-60-3-va,stimuli-2d-60-3-ar,stimuli-2d-60-3-do,stimuli-2d-98-1-li_1,stimuli-2d-98-1-va,stimuli-2d-98-1-ar,stimuli-2d-98-1-do,stimuli-2d-98-2-li_1,stimuli-2d-98-2-va,stimuli-2d-98-2-ar,stimuli-2d-98-2-do,stimuli-2d-98-3-li_1,stimuli-2d-98-3-va,stimuli-2d-98-3-ar,stimuli-2d-98-3-do,stimuli-2d-162-1-li_1,stimuli-2d-162-1-va,stimuli-2d-162-1-ar,stimuli-2d-162-1-do,stimuli-2d-162-2-li_1,stimuli-2d-162-2-va,stimuli-2d-162-2-ar,stimuli-2d-162-2-do,stimuli-2d-162-3-li_1,stimuli-2d-162-3-va,stimuli-2d-162-3-ar,stimuli-2d-162-3-do,stimuli-2d-266-1-li_1,stimuli-2d-266-1-va,stimuli-2d-266-1-ar,stimuli-2d-266-1-do,stimuli-2d-266-2-li_1,stimuli-2d-266-2-va,stimuli-2d-266-2-ar,stimuli-2d-266-2-do,stimuli-2d-266-3-li_1,stimuli-2d-266-3-va,stimuli-2d-266-3-ar,stimuli-2d-266-3-do,stimuli-3d-3-1-li_1,stimuli-3d-3-1-va,stimuli-3d-3-1-ar,stimuli-3d-3-1-do,stimuli-3d-3-2-li_1,stimuli-3d-3-2-va,stimuli-3d-3-2-ar,stimuli-3d-3-2-do,stimuli-3d-3-3-li_1,stimuli-3d-3-3-va,stimuli-3d-3-3-ar,stimuli-3d-3-3-do,stimuli-3d-5-1-li_1,stimuli-3d-5-1-va,stimuli-3d-5-1-ar,stimuli-3d-5-1-do,stimuli-3d-5-2-li_1,stimuli-3d-5-2-va,stimuli-3d-5-2-ar,stimuli-3d-5-2-do,stimuli-3d-5-3-li_1,stimuli-3d-5-3-va,stimuli-3d-5-3-ar,stimuli-3d-5-3-do,stimuli-3d-8-1-li_1,stimuli-3d-8-1-va,stimuli-3d-8-1-ar,stimuli-3d-8-1-do,stimuli-3d-8-2-li_1,stimuli-3d-8-2-va,stimuli-3d-8-2-ar,stimuli-3d-8-2-do,stimuli-3d-8-3-li_1,stimuli-3d-8-3-va,stimuli-3d-8-3-ar,stimuli-3d-8-3-do,stimuli-3d-13-1-li_1,stimuli-3d-13-1-va,stimuli-3d-13-1-ar,stimuli-3d-13-1-do,stimuli-3d-13-2-li_1,stimuli-3d-13-2-va,stimuli-3d-13-2-ar,stimuli-3d-13-2-do,stimuli-3d-13-3-li_1,stimuli-3d-13-3-va,stimuli-3d-13-3-ar,stimuli-3d-13-3-do,stimuli-3d-22-1-li_1,stimuli-3d-22-1-va,stimuli-3d-22-1-ar,stimuli-3d-22-1-do,stimuli-3d-22-2-li_1,stimuli-3d-22-2-va,stimuli-3d-22-2-ar,stimuli-3d-22-2-do,stimuli-3d-22-3-li_1,stimuli-3d-22-3-va,stimuli-3d-22-3-ar,stimuli-3d-22-3-do,stimuli-3d-36-1-li_1,stimuli-3d-36-1-va,stimuli-3d-36-1-ar,stimuli-3d-36-1-do,stimuli-3d-36-2-li_1,stimuli-3d-36-2-va,stimuli-3d-36-2-ar,stimuli-3d-36-2-do,stimuli-3d-36-3-li_1,stimuli-3d-36-3-va,stimuli-3d-36-3-ar,stimuli-3d-36-3-do,stimuli-3d-60-1-li_1,stimuli-3d-60-1-va,stimuli-3d-60-1-ar,stimuli-3d-60-1-do,stimuli-3d-60-2-li_1,stimuli-3d-60-2-va,stimuli-3d-60-2-ar,stimuli-3d-60-2-do,stimuli-3d-60-3-li_1,stimuli-3d-60-3-va,stimuli-3d-60-3-ar,stimuli-3d-60-3-do,stimuli-3d-98-1-li_1,stimuli-3d-98-1-va,stimuli-3d-98-1-ar,stimuli-3d-98-1-do,stimuli-3d-98-2-li_1,stimuli-3d-98-2-va,stimuli-3d-98-2-ar,stimuli-3d-98-2-do,stimuli-3d-98-3-li_1,stimuli-3d-98-3-va,stimuli-3d-98-3-ar,stimuli-3d-98-3-do,stimuli-3d-162-1-li_1,stimuli-3d-162-1-va,stimuli-3d-162-1-ar,stimuli-3d-162-1-do,stimuli-3d-162-2-li_1,stimuli-3d-162-2-va,stimuli-3d-162-2-ar,stimuli-3d-162-2-do,stimuli-3d-162-3-li_1,stimuli-3d-162-3-va,stimuli-3d-162-3-ar,stimuli-3d-162-3-do,stimuli-3d-266-1-li_1,stimuli-3d-266-1-va,stimuli-3d-266-1-ar,stimuli-3d-266-1-do,stimuli-3d-266-2-li_1,stimuli-3d-266-2-va,stimuli-3d-266-2-ar,stimuli-3d-266-2-do,stimuli-3d-266-3-li_1,stimuli-3d-266-3-va,stimuli-3d-266-3-ar,stimuli-3d-266-3-do,stimuli-dot-3-1-li_1,stimuli-dot-3-1-va,stimuli-dot-3-1-ar,stimuli-dot-3-1-do,stimuli-dot-3-2-li_1,stimuli-dot-3-2-va,stimuli-dot-3-2-ar,stimuli-dot-3-2-do,stimuli-dot-3-3-li_1,stimuli-dot-3-3-va,stimuli-dot-3-3-ar,stimuli-dot-3-3-do,stimuli-dot-5-1-li_1,stimuli-dot-5-1-va,stimuli-dot-5-1-ar,stimuli-dot-5-1-do,stimuli-dot-5-2-li_1,stimuli-dot-5-2-va,stimuli-dot-5-2-ar,stimuli-dot-5-2-do,stimuli-dot-5-3-li_1,stimuli-dot-5-3-va,stimuli-dot-5-3-ar,stimuli-dot-5-3-do,stimuli-dot-8-1-li_1,stimuli-dot-8-1-va,stimuli-dot-8-1-ar,stimuli-dot-8-1-do,stimuli-dot-8-2-li_1,stimuli-dot-8-2-va,stimuli-dot-8-2-ar,stimuli-dot-8-2-do,stimuli-dot-8-3-li_1,stimuli-dot-8-3-va,stimuli-dot-8-3-ar,stimuli-dot-8-3-do,stimuli-dot-13-1-li_1,stimuli-dot-13-1-va,stimuli-dot-13-1-ar,stimuli-dot-13-1-do,stimuli-dot-13-2-li_1,stimuli-dot-13-2-va,stimuli-dot-13-2-ar,stimuli-dot-13-2-do,stimuli-dot-13-3-li_1,stimuli-dot-13-3-va,stimuli-dot-13-3-ar,stimuli-dot-13-3-do,stimuli-dot-22-1-li_1,stimuli-dot-22-1-va,stimuli-dot-22-1-ar,stimuli-dot-22-1-do,stimuli-dot-22-2-li_1,stimuli-dot-22-2-va,stimuli-dot-22-2-ar,stimuli-dot-22-2-do,stimuli-dot-22-3-li_1,stimuli-dot-22-3-va,stimuli-dot-22-3-ar,stimuli-dot-22-3-do,stimuli-dot-36-1-li_1,stimuli-dot-36-1-va,stimuli-dot-36-1-ar,stimuli-dot-36-1-do,stimuli-dot-36-2-li_1,stimuli-dot-36-2-va,stimuli-dot-36-2-ar,stimuli-dot-36-2-do,stimuli-dot-36-3-li_1,stimuli-dot-36-3-va,stimuli-dot-36-3-ar,stimuli-dot-36-3-do,stimuli-dot-60-1-li_1,stimuli-dot-60-1-va,stimuli-dot-60-1-ar,stimuli-dot-60-1-do,stimuli-dot-60-2-li_1,stimuli-dot-60-2-va,stimuli-dot-60-2-ar,stimuli-dot-60-2-do,stimuli-dot-60-3-li_1,stimuli-dot-60-3-va,stimuli-dot-60-3-ar,stimuli-dot-60-3-do,stimuli-dot-98-1-li_1,stimuli-dot-98-1-va,stimuli-dot-98-1-ar,stimuli-dot-98-1-do,stimuli-dot-98-2-li_1,stimuli-dot-98-2-va,stimuli-dot-98-2-ar,stimuli-dot-98-2-do,stimuli-dot-98-3-li_1,stimuli-dot-98-3-va,stimuli-dot-98-3-ar,stimuli-dot-98-3-do,stimuli-dot-162-1-li_1,stimuli-dot-162-1-va,stimuli-dot-162-1-ar,stimuli-dot-162-1-do,stimuli-dot-162-2-li_1,stimuli-dot-162-2-va,stimuli-dot-162-2-ar,stimuli-dot-162-2-do,stimuli-dot-162-3-li_1,stimuli-dot-162-3-va,stimuli-dot-162-3-ar,stimuli-dot-162-3-do,stimuli-dot-266-1-li_1,stimuli-dot-266-1-va,stimuli-dot-266-1-ar,stimuli-dot-266-1-do,stimuli-dot-266-2-li_1,stimuli-dot-266-2-va,stimuli-dot-266-2-ar,stimuli-dot-266-2-do,stimuli-dot-266-3-li_1,stimuli-dot-266-3-va,stimuli-dot-266-3-ar,stimuli-dot-266-3-do
2023-10-08 12:46,2023-10-08 13:08,EndereÃ§o IP,100,1318,Verdadeiro,2023-10-08 13:08,R_u9xgW3hJ0crKfRL,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),"Analysis and Systems Development, I'm in the 2nd semester.",,No,,,1,5,1,5,1,5,1,1,1,5,1,2,1,4,4,2,1,4,3,3,1,5,1,4,2,4,2,4,3,3,2,2,2,3,3,3,2,4,2,4,3,2,3,3,3,3,3,3,2,3,3,3,4,3,3,3,4,2,3,3,4,2,4,4,3,3,2,3,5,2,2,3,4,2,2,4,5,1,2,4,5,3,2,3,5,1,1,1,5,2,4,5,5,2,4,4,5,1,5,5,5,1,1,1,5,1,1,1,5,1,5,1,5,1,5,5,5,1,5,1,1,4,1,4,1,4,4,2,1,5,1,1,1,5,1,1,1,1,2,3,1,4,4,3,2,2,2,3,1,1,1,5,2,3,3,3,2,3,3,4,3,3,3,4,2,4,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,5,2,2,5,3,2,3,3,2,3,3,3,3,3,3,3,5,1,5,2,4,2,3,3,5,1,5,1,5,1,1,5,5,4,3,5,5,1,1,5,5,1,5,1,5,1,5,5,5,1,1,5,1,5,1,5,1,5,1,4,1,5,5,1,1,5,1,5,1,4,2,1,1,4,2,4,2,3,3,4,1,3,4,3,2,3,3,4,3,2,2,3,2,4,2,4,1,4,3,4,3,3,3,3,4,2,3,2,3,3,3,3,3,4,3,4,4,2,3,3,4,2,2,4,3,2,2,4,4,2,2,4,3,2,2,3,5,2,2,4,5,1,1,5,5,1,5,5,5,1,5,1,4,2,2,4,5,2,4,2,5,1,5,1,5,1,5,1,5,1,5,5
2023-10-08 12:41,2023-10-08 13:15,EndereÃ§o IP,100,2063,Verdadeiro,2023-10-08 13:15,R_1F5GRxsds5gMf0E,anonymous,EN,,Yes,Yes,Woman,,Female,4 year degree,,Social Work,No,,,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,2,5,4,4,2,4,4,4,2,5,5,4,1,5,5,5,2,4,5,4,2,4,5,4,2,4,4,3,3,4,3,3,3,4,3,3,3,4,4,2,3,4,3,3,4,3,2,2,4,3,3,2,5,1,1,1,4,2,3,1,5,1,1,1,5,2,3,1,5,1,1,1,5,1,1,1,5,1,1,1,5,2,2,1,5,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,4,1,5,4,4,1,5,4,4,1,5,4,4,1,5,5,4,3,4,4,3,3,4,4,3,2,5,5,4,2,5,4,4,3,4,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,4,4,3,3,3,3,2,4,2,3,1,5,2,2,1,5,2,2,1,5,2,2,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,4,1,5,5,4,1,5,2,2,1,5,5,4,1,5,5,4,2,4,5,5,1,5,5,4,1,5,5,5,2,4,4,4,1,4,4,3,2,4,4,3,2,4,4,3,3,4,3,3,2,4,4,3,3,3,3,3,3,3,4,3,4,3,3,2,4,3,2,2,4,3,3,2,4,3,3,3,4,4,3,2,4,3,3,2,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,2,1,5,1,1,1
2023-10-08 12:54,2023-10-08 13:22,EndereÃ§o IP,100,1687,Verdadeiro,2023-10-08 13:22,R_2vdMg4CYoNk3YoJ,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),"Psychology, 3rd year of college.",,No,,,1,5,5,5,1,5,1,5,2,5,5,5,1,5,5,5,1,5,4,3,1,4,4,3,1,5,5,5,2,5,5,5,2,5,1,5,2,4,4,4,2,5,4,2,2,3,3,3,2,3,4,4,2,4,4,3,3,2,3,3,3,3,2,3,2,2,2,4,5,1,1,1,4,3,3,2,3,2,2,2,5,1,1,2,5,1,1,1,5,1,1,1,5,1,1,1,4,1,1,1,5,1,1,1,5,1,2,2,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,2,5,5,5,2,5,5,5,2,4,3,5,2,5,5,5,2,4,4,5,1,5,1,5,2,5,3,5,2,4,3,4,3,3,3,2,2,4,5,4,2,5,5,5,3,3,3,3,3,1,1,2,1,4,3,3,2,5,4,5,2,5,3,4,4,3,2,2,4,3,1,3,4,2,2,2,4,4,4,5,3,3,3,1,5,1,1,1,5,2,3,1,5,1,1,1,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,2,5,5,5,1,4,4,5,1,5,5,5,2,4,4,4,1,5,5,5,2,5,5,4,2,3,3,2,2,5,5,4,2,5,5,5,2,4,4,4,2,5,4,4,2,3,4,4,2,5,1,5,3,3,2,3,2,4,3,3,4,3,3,3,3,4,3,3,3,3,1,1,4,3,2,2,4,5,5,4,4,3,3,3,5,1,1,1,5,1,1,1,3,3,2,3,5,1,1,1,5,1,1,1,5,1,1,1
2023-10-08 13:02,2023-10-08 13:24,EndereÃ§o IP,100,1301,Verdadeiro,2023-10-08 13:24,R_3oyChtg4GwTOOLF,anonymous,EN,,Yes,Yes,Woman,,Female,4 year degree,,Graduate in Advertising Production,Yes. My area of design is,GrÃ¡fico,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,2,4,2,3,2,4,2,4,1,4,2,4,3,4,3,3,3,5,1,5,3,5,1,4,3,5,2,4,3,2,3,3,4,3,3,2,4,2,3,2,4,3,3,3,4,3,3,3,5,2,3,2,5,2,4,1,5,2,4,2,4,2,3,3,5,2,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,2,5,1,5,2,4,1,5,1,5,1,5,3,5,1,5,2,5,1,4,2,4,1,5,1,4,2,4,3,4,1,5,3,5,1,5,3,5,2,4,3,5,3,3,3,4,2,4,3,4,2,3,4,3,2,3,3,3,3,3,3,4,2,3,3,4,3,3,3,4,2,4,3,5,2,3,3,4,3,3,4,3,3,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,3,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,3,5,1,3,2,4,2,3,2,5,1,3,3,5,2,5,2,4,1,3,3,5,1,3,3,4,2,3,3,5,1,4,3,4,3,3,4,3,3,3,4,3,3,3,3,4,2,3,3,4,3,3,4,2,3,2,5,1,5,1,5,1,5,1,4,2,4,2,5,2,4,2,4,2,3,2,5,2,3,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 13:08,2023-10-08 13:27,EndereÃ§o IP,100,1161,Verdadeiro,2023-10-08 13:27,R_d712ImdhkSFEiSl,anonymous,EN,,Yes,Yes,Woman,,Female,4 year degree,,International Relations - Bachelor's Degree.,No,,,1,5,1,5,1,4,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,2,4,1,5,2,5,1,5,2,4,1,4,2,4,1,4,2,3,2,4,3,3,3,3,2,4,2,5,3,3,3,3,3,3,3,3,3,4,3,3,2,4,2,4,4,2,4,2,3,3,4,2,4,3,4,2,5,2,5,2,4,2,4,2,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,1,5,2,5,1,5,2,4,2,4,3,5,1,5,3,4,1,4,2,4,2,4,2,5,1,5,2,5,2,5,2,5,1,4,2,4,1,4,2,4,2,4,1,5,1,4,3,3,3,3,3,3,2,3,3,3,3,3,4,2,4,2,4,2,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,2,4,1,5,1,5,1,5,1,5,2,4,2,4,2,5,1,5,2,5,1,5,1,5,1,4,2,4,1,4,3,4,1,4,2,4,2,4,3,3,4,2,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,2,3,3,3,3,4,3,4,2,5,2,4,1,5,2,5,1,5,2,4,1,5,1,5,1,5,1,5,1,5,2,4,2
2023-10-08 12:49,2023-10-08 13:29,EndereÃ§o IP,100,2357,Verdadeiro,2023-10-08 13:29,R_2VImZfnMqlG3U1R,anonymous,EN,,Yes,Yes,Woman,,Female,2 year degree,,Technician on graphic and digital design,Yes. My area of design is,Graphic,2,3,4,3,3,2,4,2,4,1,5,1,5,1,5,5,1,1,5,1,5,1,5,1,5,1,5,1,5,2,4,2,3,2,4,2,4,2,4,2,4,2,5,1,5,3,3,3,4,4,2,4,3,3,3,3,3,4,2,4,4,4,2,4,2,4,2,4,3,4,2,4,1,5,2,4,2,4,1,4,2,5,1,5,4,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,2,4,1,4,2,5,1,4,3,3,3,3,3,4,2,3,2,4,1,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,4,1,1,1,1,3,3,3,3,2,4,1,5,2,5,1,5,4,3,3,2,3,3,3,3,2,4,2,4,3,3,3,3,4,2,4,2,4,2,4,2,5,1,5,1,4,2,4,2,4,2,4,4,4,3,4,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 13:06,2023-10-08 13:32,EndereÃ§o IP,100,1569,Verdadeiro,2023-10-08 13:32,R_1Oxd2IVlFrApg6v,anonymous,EN,,Yes,Yes,Woman,,Female,Doctorate,,Doctorate in Agricultural Microbiology,No,,,1,5,5,4,1,5,5,4,2,4,4,3,2,5,4,4,2,4,4,4,2,5,4,3,1,5,5,4,2,5,5,4,2,4,4,4,2,5,4,1,3,5,4,4,3,4,4,3,3,4,4,3,3,4,4,3,3,3,3,2,3,3,3,2,3,3,3,3,5,1,1,1,4,4,3,3,4,2,1,2,4,2,2,2,5,1,1,1,4,2,2,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,2,4,4,3,2,5,3,4,2,4,4,3,2,5,4,4,3,4,4,4,3,5,4,2,2,4,3,3,2,4,4,3,3,4,3,3,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3,4,2,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,3,1,5,4,4,2,5,5,4,2,4,4,3,1,5,5,4,2,4,4,3,3,5,4,3,2,4,4,3,3,4,4,3,3,4,4,3,3,3,3,3,3,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,5,1,1,2,4,2,2,2,4,2,1,1,4,1,1,1,4,3,3,3,5,1,1,1,4,1,1,1,4,3,2,2,4,2,1,5,5,1,1,1,5,1,1,1,5,1,1,1
2023-10-08 12:50,2023-10-08 13:35,EndereÃ§o IP,100,2693,Verdadeiro,2023-10-08 13:35,R_3MDV5PcLVKWu68k,anonymous,EN,,Yes,Yes,Woman,,Female,2 year degree,,technologist,Yes. My area of design is,,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,2,4,2,2,2,4,2,4,2,4,2,2,2,4,1,2,2,4,2,2,2,4,2,4,2,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,3,3,3,3,3,3,3,3,4,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,2,5,1,5,5,1,5,1,2,1,5,1,2,1,5,2,2,1,5,2,2,1,5,1,2,1,5,1,2,2,4,1,2,1,5,1,2,2,4,2,4,2,4,2,2,2,4,2,4,2,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,2,4,2,4,2,4,2,4,2,4,2,2,3,3,3,3,3,3,3,3,4,2,4,4,5,1,5,5,4,2,4,2,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,2,4,2,4,1,5,1,2,2,4,2,2,2,4,2,4,2,4,2,4,3,3,3,3,2,4,2,2,2,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,5,2,2,4,5,2,5,5,4,2,4,4,3,3,3,3,3,3,3,3,4,2,4,4,4,2,4,4,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5
2023-10-08 12:43,2023-10-08 13:43,EndereÃ§o IP,100,3580,Verdadeiro,2023-10-08 13:43,R_cw0GrIHHSAEn4pr,anonymous,EN,,Yes,Yes,Woman,,Female,Professional degree,,Master's degree in civil engineering,No,,,1,2,3,3,1,2,3,3,1,2,1,1,2,4,3,3,1,2,3,2,1,4,2,2,1,1,2,1,1,5,5,5,1,5,5,5,3,5,5,5,1,5,3,4,3,5,4,3,3,4,3,3,3,4,3,3,3,4,3,2,3,5,3,4,3,4,3,3,4,3,3,3,4,2,4,1,4,2,4,3,4,2,1,1,5,2,5,1,4,3,2,4,5,1,5,1,5,1,1,1,5,1,1,5,5,1,5,1,5,1,1,1,5,1,1,1,5,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,4,4,2,4,4,4,1,2,2,1,1,5,4,5,3,5,5,5,2,4,4,4,3,4,3,3,3,5,3,5,3,5,4,4,4,3,3,2,4,3,3,3,3,4,4,2,3,5,5,5,3,3,3,2,3,5,4,4,3,5,5,5,3,5,5,5,4,4,3,4,4,2,4,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,1,1,5,1,5,1,1,2,2,3,1,1,1,1,1,1,3,1,2,5,3,5,2,4,3,3,1,3,3,1,2,4,3,3,2,4,2,4,1,4,4,4,3,5,4,4,3,5,3,5,3,5,3,5,3,5,5,5,3,5,5,5,3,4,2,1,3,5,5,5,4,2,3,3,3,4,3,3,4,2,4,1,4,2,4,3,4,3,2,2,4,2,4,2,4,2,4,1,5,1,1,1,5,1,1,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1
2023-10-08 13:04,2023-10-08 13:56,EndereÃ§o IP,100,3152,Verdadeiro,2023-10-08 13:56,R_3R9Piy2nsAvpOmk,anonymous,EN,,Yes,Yes,Woman,,Female,Professional degree,,HR technologist,No,,,1,5,1,5,1,5,1,5,1,5,1,5,3,4,2,4,1,5,1,5,1,5,1,5,1,5,1,3,3,4,2,5,3,4,3,4,3,4,3,3,2,5,1,5,4,2,4,2,4,2,4,2,3,4,3,3,4,3,4,2,4,3,4,2,5,2,5,1,3,5,2,2,4,2,4,2,4,2,4,2,5,1,5,1,5,1,5,1,4,3,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,2,4,2,2,2,5,2,5,1,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,3,4,2,4,2,3,3,3,3,4,2,4,2,4,3,3,2,3,3,3,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,2,1,5,1,5,1,5,1,5,2,5,2,5,2,4,2,5,2,5,2,3,3,4,2,5,3,3,3,3,3,4,3,4,3,3,3,3,2,5,1,2,3,4,2,4,3,3,2,4,4,4,4,2,4,5,1,5,4,2,4,3,3,3,3,3,5,1,5,1,4,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
